order_id,created_at,website_session_id,user_id,primary_product_id,items_purchased,price_usd,cogs_usd,profit_usd
9960,27-12-2013,173998,151830,2,1,59.99,22.49,37.5
9961,28-12-2013,174018,151846,1,2,109.98,41.98,68
9962,28-12-2013,174020,151848,3,1,45.99,14.49,31.5
9963,28-12-2013,174024,151852,1,1,49.99,19.49,30.5
9964,28-12-2013,174032,151859,3,1,45.99,14.49,31.5
9965,28-12-2013,174046,151867,1,1,49.99,19.49,30.5
9966,28-12-2013,174059,151877,1,1,49.99,19.49,30.5
9967,28-12-2013,174069,151886,1,2,95.98,33.98,62
9968,28-12-2013,174096,151910,1,1,49.99,19.49,30.5
9969,28-12-2013,174130,137340,3,1,45.99,14.49,31.5
9970,28-12-2013,174150,147297,3,1,45.99,14.49,31.5
9971,28-12-2013,174161,151966,1,1,49.99,19.49,30.5
9972,28-12-2013,174183,151984,1,1,49.99,19.49,30.5
9973,28-12-2013,174199,133870,1,2,95.98,33.98,62
9974,29-12-2013,174222,137536,1,1,49.99,19.49,30.5
9975,29-12-2013,174301,145817,3,2,95.98,33.98,62
9976,29-12-2013,174311,152081,2,1,59.99,22.49,37.5
9977,29-12-2013,174312,152082,1,1,49.99,19.49,30.5
9978,29-12-2013,174334,152099,3,1,45.99,14.49,31.5
9979,29-12-2013,174349,152109,1,1,49.99,19.49,30.5
9980,29-12-2013,174351,152111,3,1,45.99,14.49,31.5
9981,29-12-2013,174381,130244,1,1,49.99,19.49,30.5
9982,29-12-2013,174385,152139,1,1,49.99,19.49,30.5
9983,29-12-2013,174391,152144,1,1,49.99,19.49,30.5
9984,30-12-2013,174412,152161,3,1,45.99,14.49,31.5
9985,30-12-2013,174453,152191,3,1,45.99,14.49,31.5
9986,30-12-2013,174461,152198,1,1,49.99,19.49,30.5
9987,30-12-2013,174469,152206,1,1,49.99,19.49,30.5
9988,30-12-2013,174481,152217,1,1,49.99,19.49,30.5
9989,30-12-2013,174480,152216,2,1,59.99,22.49,37.5
9990,30-12-2013,174506,152236,1,1,49.99,19.49,30.5
9991,30-12-2013,174542,152267,1,1,49.99,19.49,30.5
9992,30-12-2013,174549,152273,1,1,49.99,19.49,30.5
9993,30-12-2013,174608,152318,2,1,59.99,22.49,37.5
9994,30-12-2013,174615,152324,1,2,109.98,41.98,68
9995,30-12-2013,174695,152391,3,1,45.99,14.49,31.5
9996,30-12-2013,174718,152410,1,1,49.99,19.49,30.5
9997,30-12-2013,174773,152448,3,1,45.99,14.49,31.5
9998,30-12-2013,174776,152451,1,1,49.99,19.49,30.5
9999,30-12-2013,174796,152468,1,1,49.99,19.49,30.5
10000,30-12-2013,174797,152469,1,1,49.99,19.49,30.5
10001,31-12-2013,174826,152492,1,1,49.99,19.49,30.5
10002,31-12-2013,174848,152511,1,1,49.99,19.49,30.5
10003,31-12-2013,174867,148538,1,1,49.99,19.49,30.5
10004,31-12-2013,174895,152551,1,1,49.99,19.49,30.5
10005,31-12-2013,174899,152555,1,1,49.99,19.49,30.5
10006,31-12-2013,174925,118752,1,1,49.99,19.49,30.5
10007,31-12-2013,174921,134838,1,1,49.99,19.49,30.5
10008,31-12-2013,174940,152587,1,1,49.99,19.49,30.5
10009,31-12-2013,174955,152600,3,1,45.99,14.49,31.5
10010,31-12-2013,174953,132419,1,1,49.99,19.49,30.5
10011,31-12-2013,174969,152607,1,1,49.99,19.49,30.5
10012,31-12-2013,175004,152632,1,2,95.98,33.98,62
10013,31-12-2013,175007,128555,1,1,49.99,19.49,30.5
10014,31-12-2013,175026,152646,2,1,59.99,22.49,37.5
10015,31-12-2013,175031,152650,1,1,49.99,19.49,30.5
10016,31-12-2013,175042,152660,1,1,49.99,19.49,30.5
10017,31-12-2013,175052,152667,2,1,59.99,22.49,37.5
10018,31-12-2013,175058,152671,1,1,49.99,19.49,30.5
10019,31-12-2013,175060,152672,1,1,49.99,19.49,30.5
10020,31-12-2013,175071,127091,2,2,109.98,41.98,68
10021,31-12-2013,175077,152680,1,1,49.99,19.49,30.5
10022,31-12-2013,175078,152681,1,2,95.98,33.98,62
10023,31-12-2013,175110,152707,1,1,49.99,19.49,30.5
10024,31-12-2013,175120,152714,1,1,49.99,19.49,30.5
10025,31-12-2013,175135,152728,1,1,49.99,19.49,30.5
10026,31-12-2013,175150,141433,1,1,49.99,19.49,30.5
10027,31-12-2013,175164,152753,1,1,49.99,19.49,30.5
10028,31-12-2013,175191,152774,1,1,49.99,19.49,30.5
10029,31-12-2013,175192,128730,2,1,59.99,22.49,37.5
10030,31-12-2013,175200,152781,2,1,59.99,22.49,37.5
10031,31-12-2013,175199,152780,1,2,109.98,41.98,68
10032,31-12-2013,175228,152805,1,1,49.99,19.49,30.5
10033,31-12-2013,175240,152815,2,1,59.99,22.49,37.5
10034,01-01-2014,175255,124354,1,1,49.99,19.49,30.5
10035,01-01-2014,175268,138766,1,1,49.99,19.49,30.5
10036,01-01-2014,175279,152849,2,1,59.99,22.49,37.5
10037,01-01-2014,175292,152860,1,1,49.99,19.49,30.5
10038,01-01-2014,175306,152869,3,1,45.99,14.49,31.5
10039,01-01-2014,175311,152874,1,1,49.99,19.49,30.5
10040,01-01-2014,175320,143338,2,1,59.99,22.49,37.5
10041,01-01-2014,175323,151185,3,1,45.99,14.49,31.5
10042,01-01-2014,175327,152885,1,1,49.99,19.49,30.5
10043,01-01-2014,175342,152896,1,1,49.99,19.49,30.5
10044,01-01-2014,175353,152905,1,1,49.99,19.49,30.5
10045,01-01-2014,175359,152911,1,1,49.99,19.49,30.5
10046,01-01-2014,175368,138460,1,1,49.99,19.49,30.5
10047,01-01-2014,175367,152917,1,1,49.99,19.49,30.5
10048,01-01-2014,175379,152925,1,1,49.99,19.49,30.5
10049,01-01-2014,175383,152929,1,1,49.99,19.49,30.5
10050,01-01-2014,175422,152960,1,1,49.99,19.49,30.5
10051,01-01-2014,175434,152971,3,2,95.98,33.98,62
10052,01-01-2014,175475,141741,1,1,49.99,19.49,30.5
10053,01-01-2014,175483,153003,1,1,49.99,19.49,30.5
10054,01-01-2014,175479,131029,2,1,59.99,22.49,37.5
10055,01-01-2014,175529,153042,1,2,95.98,33.98,62
10056,01-01-2014,175546,150369,1,2,95.98,33.98,62
10057,01-01-2014,175554,153062,2,1,59.99,22.49,37.5
10058,01-01-2014,175558,153065,2,1,59.99,22.49,37.5
10059,01-01-2014,175560,140133,1,2,109.98,41.98,68
10060,01-01-2014,175566,153069,1,1,49.99,19.49,30.5
10061,01-01-2014,175581,126960,2,1,59.99,22.49,37.5
10062,01-01-2014,175616,130678,1,1,49.99,19.49,30.5
10063,01-01-2014,175622,153110,1,1,49.99,19.49,30.5
10064,01-01-2014,175639,153121,1,2,95.98,33.98,62
10065,01-01-2014,175638,153120,1,1,49.99,19.49,30.5
10066,01-01-2014,175641,153123,3,1,45.99,14.49,31.5
10067,01-01-2014,175674,153145,1,1,49.99,19.49,30.5
10068,01-01-2014,175683,153151,1,1,49.99,19.49,30.5
10069,01-01-2014,175694,153161,1,1,49.99,19.49,30.5
10070,01-01-2014,175719,153183,1,1,49.99,19.49,30.5
10071,01-01-2014,175728,153192,1,1,49.99,19.49,30.5
10072,01-01-2014,175732,153195,2,1,59.99,22.49,37.5
10073,01-01-2014,175735,153198,1,1,49.99,19.49,30.5
10074,02-01-2014,175782,153237,3,1,45.99,14.49,31.5
10075,02-01-2014,175802,153253,1,1,49.99,19.49,30.5
10076,02-01-2014,175812,153262,1,1,49.99,19.49,30.5
10077,02-01-2014,175820,148469,1,2,109.98,41.98,68
10078,02-01-2014,175823,153271,2,1,59.99,22.49,37.5
10079,02-01-2014,175851,153294,1,1,49.99,19.49,30.5
10080,02-01-2014,175853,153296,3,2,95.98,33.98,62
10081,02-01-2014,175896,153333,3,1,45.99,14.49,31.5
10082,02-01-2014,175915,153345,1,1,49.99,19.49,30.5
10083,02-01-2014,175934,146718,1,1,49.99,19.49,30.5
10084,02-01-2014,175947,153371,1,2,95.98,33.98,62
10085,02-01-2014,175954,153378,1,1,49.99,19.49,30.5
10086,02-01-2014,175957,153380,1,1,49.99,19.49,30.5
10087,02-01-2014,175994,153407,1,1,49.99,19.49,30.5
10088,02-01-2014,176020,153429,2,1,59.99,22.49,37.5
10089,02-01-2014,176029,153438,1,1,49.99,19.49,30.5
10090,02-01-2014,176063,153468,3,1,45.99,14.49,31.5
10091,02-01-2014,176072,153475,1,1,49.99,19.49,30.5
10092,02-01-2014,176081,153481,1,1,49.99,19.49,30.5
10093,02-01-2014,176086,153485,1,2,95.98,33.98,62
10094,02-01-2014,176103,118933,1,1,49.99,19.49,30.5
10095,02-01-2014,176112,153504,1,1,49.99,19.49,30.5
10096,02-01-2014,176118,153509,3,1,45.99,14.49,31.5
10097,02-01-2014,176130,153521,1,2,95.98,33.98,62
10098,02-01-2014,176158,153541,1,1,49.99,19.49,30.5
10099,02-01-2014,176164,153547,1,1,49.99,19.49,30.5
10100,02-01-2014,176170,153551,3,1,45.99,14.49,31.5
10101,03-01-2014,176215,153586,1,1,49.99,19.49,30.5
10102,03-01-2014,176218,153589,1,1,49.99,19.49,30.5
10103,03-01-2014,176226,153597,1,1,49.99,19.49,30.5
10104,03-01-2014,176266,153632,1,1,49.99,19.49,30.5
10105,03-01-2014,176276,153642,1,1,49.99,19.49,30.5
10106,03-01-2014,176282,153647,3,1,45.99,14.49,31.5
10107,03-01-2014,176322,153678,1,1,49.99,19.49,30.5
10108,03-01-2014,176333,153686,1,1,49.99,19.49,30.5
10109,03-01-2014,176361,153711,1,1,49.99,19.49,30.5
10110,03-01-2014,176359,138380,1,1,49.99,19.49,30.5
10111,03-01-2014,176392,153736,1,1,49.99,19.49,30.5
10112,03-01-2014,176404,153747,3,1,45.99,14.49,31.5
10113,03-01-2014,176451,153783,1,1,49.99,19.49,30.5
10114,03-01-2014,176453,153785,1,1,49.99,19.49,30.5
10115,03-01-2014,176463,153794,3,1,45.99,14.49,31.5
10116,03-01-2014,176468,153799,1,1,49.99,19.49,30.5
10117,03-01-2014,176478,153808,1,1,49.99,19.49,30.5
10118,03-01-2014,176498,153823,1,1,49.99,19.49,30.5
10119,03-01-2014,176508,153829,3,1,45.99,14.49,31.5
10120,03-01-2014,176516,153837,3,2,95.98,33.98,62
10121,03-01-2014,176515,153836,3,1,45.99,14.49,31.5
10122,03-01-2014,176524,153844,1,1,49.99,19.49,30.5
10123,03-01-2014,176542,153860,3,1,45.99,14.49,31.5
10124,03-01-2014,176556,153870,1,1,49.99,19.49,30.5
10125,03-01-2014,176566,153879,1,1,49.99,19.49,30.5
10126,03-01-2014,176570,143001,3,1,45.99,14.49,31.5
10127,03-01-2014,176589,153896,1,1,49.99,19.49,30.5
10128,03-01-2014,176592,153898,2,1,59.99,22.49,37.5
10129,03-01-2014,176599,153904,1,1,49.99,19.49,30.5
10130,03-01-2014,176605,148050,1,1,49.99,19.49,30.5
10131,03-01-2014,176614,153912,1,1,49.99,19.49,30.5
10132,04-01-2014,176638,153934,1,2,95.98,33.98,62
10133,04-01-2014,176713,132141,1,1,49.99,19.49,30.5
10134,04-01-2014,176718,154001,1,1,49.99,19.49,30.5
10135,04-01-2014,176727,146761,1,1,49.99,19.49,30.5
10136,04-01-2014,176778,154048,1,1,49.99,19.49,30.5
10137,04-01-2014,176794,154062,1,1,49.99,19.49,30.5
10138,04-01-2014,176804,154071,1,1,49.99,19.49,30.5
10139,04-01-2014,176830,154093,1,1,49.99,19.49,30.5
10140,04-01-2014,176841,154101,1,1,49.99,19.49,30.5
10141,04-01-2014,176843,130714,1,1,49.99,19.49,30.5
10142,05-01-2014,176868,154121,1,1,49.99,19.49,30.5
10143,05-01-2014,176873,154126,2,2,105.98,36.98,69
10144,05-01-2014,176881,154132,1,1,49.99,19.49,30.5
10145,05-01-2014,176908,154155,1,1,49.99,19.49,30.5
10146,05-01-2014,176911,118185,1,1,49.99,19.49,30.5
10147,05-01-2014,176940,154184,2,1,59.99,22.49,37.5
10148,05-01-2014,176944,154188,2,1,59.99,22.49,37.5
10149,05-01-2014,176993,128274,3,1,45.99,14.49,31.5
10150,05-01-2014,176998,154226,1,1,49.99,19.49,30.5
10151,05-01-2014,177001,154229,3,1,45.99,14.49,31.5
10152,05-01-2014,177005,154232,2,1,59.99,22.49,37.5
10153,05-01-2014,177019,154246,1,1,49.99,19.49,30.5
10154,05-01-2014,177038,154263,1,1,49.99,19.49,30.5
10155,05-01-2014,177052,154276,1,1,49.99,19.49,30.5
10156,05-01-2014,177058,154282,1,1,49.99,19.49,30.5
10157,05-01-2014,177060,154284,1,1,49.99,19.49,30.5
10158,05-01-2014,177078,154298,1,2,95.98,33.98,62
10159,05-01-2014,177091,154310,1,1,49.99,19.49,30.5
10160,06-01-2014,177160,154369,1,1,49.99,19.49,30.5
10161,06-01-2014,177165,119151,1,1,49.99,19.49,30.5
10162,06-01-2014,177200,154403,1,1,49.99,19.49,30.5
10163,06-01-2014,177202,145754,2,1,59.99,22.49,37.5
10164,06-01-2014,177242,154435,1,1,49.99,19.49,30.5
10165,06-01-2014,177248,154438,1,1,49.99,19.49,30.5
10166,06-01-2014,177278,154461,3,1,45.99,14.49,31.5
10167,06-01-2014,177283,154466,1,1,49.99,19.49,30.5
10168,06-01-2014,177291,154471,2,1,59.99,22.49,37.5
10169,06-01-2014,177330,129782,1,1,49.99,19.49,30.5
10170,06-01-2014,177340,154510,1,1,49.99,19.49,30.5
10171,06-01-2014,177343,154513,2,1,59.99,22.49,37.5
10172,06-01-2014,177358,140333,2,1,59.99,22.49,37.5
10173,06-01-2014,177373,154538,1,1,49.99,19.49,30.5
10174,06-01-2014,177406,154563,3,1,45.99,14.49,31.5
10175,06-01-2014,177454,154606,1,1,49.99,19.49,30.5
10176,06-01-2014,177474,139463,1,1,49.99,19.49,30.5
10177,06-01-2014,177483,154631,1,1,49.99,19.49,30.5
10178,06-01-2014,177495,135952,1,2,95.98,33.98,62
10179,06-01-2014,177505,154648,1,1,49.99,19.49,30.5
10180,06-01-2014,177516,154659,3,1,45.99,14.49,31.5
10181,06-01-2014,177537,136867,1,1,49.99,19.49,30.5
10182,06-01-2014,177555,154695,1,1,49.99,19.49,30.5
10183,06-01-2014,177571,145078,1,1,49.99,19.49,30.5
10184,06-01-2014,177575,154712,1,1,49.99,19.49,30.5
10185,06-01-2014,177605,154734,1,1,49.99,19.49,30.5
10186,06-01-2014,177622,154749,2,1,59.99,22.49,37.5
10187,07-01-2014,177640,154763,3,1,45.99,14.49,31.5
10188,07-01-2014,177643,154765,1,2,109.98,41.98,68
10189,07-01-2014,177657,154775,2,1,59.99,22.49,37.5
10190,07-01-2014,177663,154780,1,1,49.99,19.49,30.5
10191,07-01-2014,177672,154788,1,1,49.99,19.49,30.5
10192,07-01-2014,177675,154791,1,1,49.99,19.49,30.5
10193,07-01-2014,177680,154795,1,1,49.99,19.49,30.5
10194,07-01-2014,177726,154834,1,1,49.99,19.49,30.5
10195,07-01-2014,177745,154849,1,1,49.99,19.49,30.5
10196,07-01-2014,177753,154856,1,1,49.99,19.49,30.5
10197,07-01-2014,177768,136594,1,1,49.99,19.49,30.5
10198,07-01-2014,177773,154874,1,1,49.99,19.49,30.5
10199,07-01-2014,177781,154880,1,1,49.99,19.49,30.5
10200,07-01-2014,177789,154887,1,1,49.99,19.49,30.5
10201,07-01-2014,177792,127624,1,1,49.99,19.49,30.5
10202,07-01-2014,177810,154905,2,2,105.98,36.98,69
10203,07-01-2014,177854,154939,1,1,49.99,19.49,30.5
10204,07-01-2014,177878,154960,2,1,59.99,22.49,37.5
10205,07-01-2014,177897,154973,1,1,49.99,19.49,30.5
10206,07-01-2014,177895,131433,2,2,109.98,41.98,68
10207,07-01-2014,177905,154981,1,1,49.99,19.49,30.5
10208,07-01-2014,177906,136951,1,1,49.99,19.49,30.5
10209,07-01-2014,177923,128970,1,2,95.98,33.98,62
10210,07-01-2014,177956,155020,1,1,49.99,19.49,30.5
10211,07-01-2014,177972,155034,1,2,95.98,33.98,62
10212,07-01-2014,177968,140049,1,2,95.98,33.98,62
10213,07-01-2014,177980,155042,1,1,49.99,19.49,30.5
10214,07-01-2014,178033,140076,1,1,49.99,19.49,30.5
10215,07-01-2014,178032,155083,1,1,49.99,19.49,30.5
10216,07-01-2014,178044,155092,1,1,49.99,19.49,30.5
10217,07-01-2014,178057,129760,1,2,109.98,41.98,68
10218,07-01-2014,178074,155117,1,1,49.99,19.49,30.5
10219,08-01-2014,178097,155137,1,1,49.99,19.49,30.5
10220,08-01-2014,178107,155143,1,1,49.99,19.49,30.5
10221,08-01-2014,178110,128693,1,1,49.99,19.49,30.5
10222,08-01-2014,178111,130898,1,1,49.99,19.49,30.5
10223,08-01-2014,178127,131011,3,1,45.99,14.49,31.5
10224,08-01-2014,178151,153419,1,1,49.99,19.49,30.5
10225,08-01-2014,178160,155181,1,1,49.99,19.49,30.5
10226,08-01-2014,178173,155193,2,1,59.99,22.49,37.5
10227,08-01-2014,178185,130188,2,1,59.99,22.49,37.5
10228,08-01-2014,178212,119790,1,1,49.99,19.49,30.5
10229,08-01-2014,178229,155238,1,1,49.99,19.49,30.5
10230,08-01-2014,178228,149356,1,1,49.99,19.49,30.5
10231,08-01-2014,178243,155250,2,1,59.99,22.49,37.5
10232,08-01-2014,178277,155278,1,1,49.99,19.49,30.5
10233,08-01-2014,178281,117878,1,1,49.99,19.49,30.5
10234,08-01-2014,178284,155282,3,1,45.99,14.49,31.5
10235,08-01-2014,178298,155296,1,1,49.99,19.49,30.5
10236,08-01-2014,178306,155304,1,1,49.99,19.49,30.5
10237,08-01-2014,178319,155313,1,2,109.98,41.98,68
10238,08-01-2014,178352,155342,1,1,49.99,19.49,30.5
10239,08-01-2014,178381,155364,3,1,45.99,14.49,31.5
10240,08-01-2014,178445,155417,3,1,45.99,14.49,31.5
10241,08-01-2014,178460,138842,2,1,59.99,22.49,37.5
10242,08-01-2014,178472,155437,2,1,59.99,22.49,37.5
10243,08-01-2014,178481,122511,1,1,49.99,19.49,30.5
10244,08-01-2014,178512,155467,1,1,49.99,19.49,30.5
10245,08-01-2014,178523,155476,3,1,45.99,14.49,31.5
10246,08-01-2014,178524,153273,1,1,49.99,19.49,30.5
10247,08-01-2014,178578,155520,3,1,45.99,14.49,31.5
10248,08-01-2014,178583,155524,1,1,49.99,19.49,30.5
10249,09-01-2014,178597,155538,1,1,49.99,19.49,30.5
10250,09-01-2014,178651,127018,1,1,49.99,19.49,30.5
10251,09-01-2014,178692,155611,1,1,49.99,19.49,30.5
10252,09-01-2014,178696,155614,3,1,45.99,14.49,31.5
10253,09-01-2014,178715,155627,1,1,49.99,19.49,30.5
10254,09-01-2014,178768,155671,1,2,95.98,33.98,62
10255,09-01-2014,178792,155688,2,2,109.98,41.98,68
10256,09-01-2014,178820,155708,1,1,49.99,19.49,30.5
10257,09-01-2014,178818,135417,1,1,49.99,19.49,30.5
10258,09-01-2014,178839,155724,1,1,49.99,19.49,30.5
10259,09-01-2014,178849,155733,1,1,49.99,19.49,30.5
10260,09-01-2014,178856,155738,3,1,45.99,14.49,31.5
10261,09-01-2014,178865,155745,3,1,45.99,14.49,31.5
10262,09-01-2014,178868,155748,3,1,45.99,14.49,31.5
10263,09-01-2014,178879,155758,1,1,49.99,19.49,30.5
10264,09-01-2014,178887,155765,2,1,59.99,22.49,37.5
10265,09-01-2014,178902,155776,3,2,95.98,33.98,62
10266,09-01-2014,178909,155783,1,1,49.99,19.49,30.5
10267,09-01-2014,178917,155791,1,1,49.99,19.49,30.5
10268,09-01-2014,178930,155802,1,1,49.99,19.49,30.5
10269,09-01-2014,178942,155813,1,1,49.99,19.49,30.5
10270,09-01-2014,178944,155815,1,1,49.99,19.49,30.5
10271,09-01-2014,178966,155834,1,1,49.99,19.49,30.5
10272,09-01-2014,178975,155843,1,1,49.99,19.49,30.5
10273,09-01-2014,178979,155845,1,1,49.99,19.49,30.5
10274,09-01-2014,179033,155886,1,2,109.98,41.98,68
10275,09-01-2014,179035,155888,1,1,49.99,19.49,30.5
10276,09-01-2014,179043,138769,1,1,49.99,19.49,30.5
10277,10-01-2014,179051,140431,1,1,49.99,19.49,30.5
10278,10-01-2014,179048,155897,1,1,49.99,19.49,30.5
10279,10-01-2014,179060,155907,1,1,49.99,19.49,30.5
10280,10-01-2014,179064,133771,2,1,59.99,22.49,37.5
10281,10-01-2014,179081,155922,1,1,49.99,19.49,30.5
10282,10-01-2014,179083,155923,3,1,45.99,14.49,31.5
10283,10-01-2014,179114,155947,1,1,49.99,19.49,30.5
10284,10-01-2014,179119,155951,1,1,49.99,19.49,30.5
10285,10-01-2014,179125,155956,2,1,59.99,22.49,37.5
10286,10-01-2014,179143,148197,1,1,49.99,19.49,30.5
10287,10-01-2014,179156,155981,1,1,49.99,19.49,30.5
10288,10-01-2014,179160,155984,1,1,49.99,19.49,30.5
10289,10-01-2014,179167,155989,1,1,49.99,19.49,30.5
10290,10-01-2014,179168,148726,1,2,95.98,33.98,62
10291,10-01-2014,179197,156014,1,2,95.98,33.98,62
10292,10-01-2014,179215,156031,2,1,59.99,22.49,37.5
10293,10-01-2014,179234,156043,1,1,49.99,19.49,30.5
10294,10-01-2014,179246,156054,1,2,95.98,33.98,62
10295,10-01-2014,179256,156062,1,1,49.99,19.49,30.5
10296,10-01-2014,179270,156074,1,1,49.99,19.49,30.5
10297,10-01-2014,179289,156088,1,1,49.99,19.49,30.5
10298,10-01-2014,179332,156124,1,2,95.98,33.98,62
10299,10-01-2014,179331,156123,2,1,59.99,22.49,37.5
10300,10-01-2014,179339,156129,1,2,109.98,41.98,68
10301,10-01-2014,179340,156130,2,2,109.98,41.98,68
10302,10-01-2014,179351,156138,3,1,45.99,14.49,31.5
10303,10-01-2014,179358,132965,1,1,49.99,19.49,30.5
10304,10-01-2014,179365,156146,1,1,49.99,19.49,30.5
10305,10-01-2014,179373,156150,1,2,109.98,41.98,68
10306,10-01-2014,179374,156151,1,1,49.99,19.49,30.5
10307,10-01-2014,179382,156158,1,1,49.99,19.49,30.5
10308,10-01-2014,179389,156162,1,1,49.99,19.49,30.5
10309,10-01-2014,179391,144018,3,2,95.98,33.98,62
10310,10-01-2014,179407,156174,1,1,49.99,19.49,30.5
10311,10-01-2014,179428,156193,1,1,49.99,19.49,30.5
10312,10-01-2014,179436,156201,1,1,49.99,19.49,30.5
10313,10-01-2014,179443,156208,1,1,49.99,19.49,30.5
10314,10-01-2014,179492,142315,1,1,49.99,19.49,30.5
10315,11-01-2014,179516,156265,1,1,49.99,19.49,30.5
10316,11-01-2014,179524,156272,3,1,45.99,14.49,31.5
10317,11-01-2014,179532,156278,2,2,105.98,36.98,69
10318,11-01-2014,179545,156290,1,1,49.99,19.49,30.5
10319,11-01-2014,179568,156311,1,2,95.98,33.98,62
10320,11-01-2014,179576,156319,1,1,49.99,19.49,30.5
10321,11-01-2014,179605,156344,1,1,49.99,19.49,30.5
10322,11-01-2014,179610,156348,1,1,49.99,19.49,30.5
10323,11-01-2014,179612,156350,1,1,49.99,19.49,30.5
10324,11-01-2014,179615,156352,2,1,59.99,22.49,37.5
10325,11-01-2014,179617,156354,1,1,49.99,19.49,30.5
10326,11-01-2014,179630,139602,1,1,49.99,19.49,30.5
10327,11-01-2014,179651,146227,2,1,59.99,22.49,37.5
10328,11-01-2014,179657,156384,1,1,49.99,19.49,30.5
10329,11-01-2014,179662,156386,1,1,49.99,19.49,30.5
10330,11-01-2014,179665,123087,1,1,49.99,19.49,30.5
10331,11-01-2014,179686,156406,1,1,49.99,19.49,30.5
10332,11-01-2014,179697,145788,1,1,49.99,19.49,30.5
10333,11-01-2014,179714,156429,1,1,49.99,19.49,30.5
10334,11-01-2014,179723,135831,1,2,95.98,33.98,62
10335,11-01-2014,179728,156440,1,2,95.98,33.98,62
10336,11-01-2014,179752,156457,1,1,49.99,19.49,30.5
10337,12-01-2014,179771,149198,3,1,45.99,14.49,31.5
10338,12-01-2014,179791,156491,1,1,49.99,19.49,30.5
10339,12-01-2014,179802,156499,1,1,49.99,19.49,30.5
10340,12-01-2014,179809,151267,1,1,49.99,19.49,30.5
10341,12-01-2014,179813,147158,1,1,49.99,19.49,30.5
10342,12-01-2014,179825,156517,1,1,49.99,19.49,30.5
10343,12-01-2014,179852,134002,1,1,49.99,19.49,30.5
10344,12-01-2014,179882,156563,1,1,49.99,19.49,30.5
10345,12-01-2014,179897,156576,1,1,49.99,19.49,30.5
10346,12-01-2014,179898,156577,1,1,49.99,19.49,30.5
10347,12-01-2014,179903,156582,1,1,49.99,19.49,30.5
10348,12-01-2014,179907,156583,3,1,45.99,14.49,31.5
10349,12-01-2014,179964,156627,1,1,49.99,19.49,30.5
10350,12-01-2014,179992,129986,1,1,49.99,19.49,30.5
10351,12-01-2014,179999,148949,1,1,49.99,19.49,30.5
10352,13-01-2014,180036,156679,1,1,49.99,19.49,30.5
10353,13-01-2014,180055,156693,1,1,49.99,19.49,30.5
10354,13-01-2014,180062,156700,1,1,49.99,19.49,30.5
10355,13-01-2014,180063,135447,2,1,59.99,22.49,37.5
10356,13-01-2014,180067,156703,1,1,49.99,19.49,30.5
10357,13-01-2014,180078,143787,1,1,49.99,19.49,30.5
10358,13-01-2014,180080,138477,1,1,49.99,19.49,30.5
10359,13-01-2014,180096,156727,1,1,49.99,19.49,30.5
10360,13-01-2014,180113,156742,1,1,49.99,19.49,30.5
10361,13-01-2014,180118,156746,2,1,59.99,22.49,37.5
10362,13-01-2014,180124,156751,1,2,109.98,41.98,68
10363,13-01-2014,180137,156762,2,1,59.99,22.49,37.5
10364,13-01-2014,180145,156768,1,1,49.99,19.49,30.5
10365,13-01-2014,180164,156784,1,1,49.99,19.49,30.5
10366,13-01-2014,180195,120825,1,1,49.99,19.49,30.5
10367,13-01-2014,180206,138721,1,1,49.99,19.49,30.5
10368,13-01-2014,180230,156838,3,1,45.99,14.49,31.5
10369,13-01-2014,180245,156850,1,1,49.99,19.49,30.5
10370,13-01-2014,180256,120074,1,1,49.99,19.49,30.5
10371,13-01-2014,180260,156862,1,1,49.99,19.49,30.5
10372,13-01-2014,180274,156873,1,2,95.98,33.98,62
10373,13-01-2014,180304,149996,1,1,49.99,19.49,30.5
10374,13-01-2014,180329,156922,1,1,49.99,19.49,30.5
10375,13-01-2014,180332,130108,1,1,49.99,19.49,30.5
10376,13-01-2014,180338,155657,1,1,49.99,19.49,30.5
10377,13-01-2014,180343,156933,1,1,49.99,19.49,30.5
10378,13-01-2014,180360,156947,1,1,49.99,19.49,30.5
10379,13-01-2014,180373,139755,1,1,49.99,19.49,30.5
10380,13-01-2014,180375,144562,1,2,95.98,33.98,62
10381,13-01-2014,180402,156984,1,1,49.99,19.49,30.5
10382,13-01-2014,180423,157002,1,1,49.99,19.49,30.5
10383,13-01-2014,180456,157028,1,1,49.99,19.49,30.5
10384,13-01-2014,180458,152190,1,1,49.99,19.49,30.5
10385,13-01-2014,180463,157032,1,1,49.99,19.49,30.5
10386,13-01-2014,180471,157039,1,1,49.99,19.49,30.5
10387,13-01-2014,180475,157042,1,1,49.99,19.49,30.5
10388,13-01-2014,180514,157072,1,1,49.99,19.49,30.5
10389,13-01-2014,180517,157075,1,2,109.98,41.98,68
10390,13-01-2014,180527,157084,2,1,59.99,22.49,37.5
10391,13-01-2014,180531,138766,1,1,49.99,19.49,30.5
10392,13-01-2014,180551,136720,1,1,49.99,19.49,30.5
10393,13-01-2014,180556,157108,1,1,49.99,19.49,30.5
10394,13-01-2014,180567,157116,3,1,45.99,14.49,31.5
10395,14-01-2014,180589,146326,3,1,45.99,14.49,31.5
10396,14-01-2014,180609,157151,1,1,49.99,19.49,30.5
10397,14-01-2014,180629,157168,1,1,49.99,19.49,30.5
10398,14-01-2014,180654,157191,1,1,49.99,19.49,30.5
